"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-12-04 ~ 2025-12-03"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 강원특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"16784","강원특별자치도 평창군 대화면 하안미리","5**","전","계획관리지역","-","202504","22","4536.00","11,000","","20250515","직거래","-"
"16785","강원특별자치도 평창군 대화면 하안미리","5**","목장용지","계획관리지역","8m미만","202504","22","1983.00","9,000","","20250515","직거래","-"
"16786","강원특별자치도 평창군 대화면 하안미리","5**","대","계획관리지역","8m미만","202504","22","340.00","1,500","","20250515","직거래","-"
"16787","강원특별자치도 양양군 현북면 도리","1**","답","계획관리지역","8m미만","202504","22","62.70","558","지분","-","직거래","-"
"16788","강원특별자치도 양양군 현북면 도리","1**","답","계획관리지역","8m미만","202504","22","94.06","558","지분","-","직거래","-"
"16789","강원특별자치도 양양군 현북면 도리","1**","답","계획관리지역","8m미만","202504","22","62.70","558","지분","-","직거래","-"
"16790","강원특별자치도 양양군 현북면 도리","1**","답","계획관리지역","12m미만","202504","22","82.83","491","지분","-","직거래","-"
"16791","강원특별자치도 양양군 현북면 도리","1**","답","계획관리지역","12m미만","202504","22","55.22","491","지분","-","직거래","-"
"16792","강원특별자치도 양양군 현북면 도리","1**","답","계획관리지역","12m미만","202504","22","55.22","491","지분","-","직거래","-"
"16793","강원특별자치도 양양군 현북면 도리","1**","답","계획관리지역","12m미만","202504","22","55.22","491","지분","-","직거래","-"
"16794","강원특별자치도 화천군 간동면 방천리","산3*","임야","계획관리지역","-","202504","22","30744.00","1,015","","-","직거래","-"
"16795","강원특별자치도 화천군 간동면 방천리","산3*","임야","농림지역","-","202504","22","2281.00","75","","-","직거래","-"
"16796","강원특별자치도 화천군 간동면 방천리","산3*","임야","계획관리지역","-","202504","22","163928.00","5,400","","-","직거래","-"
"16797","강원특별자치도 고성군 토성면 운봉리","6*","전","생산관리지역","12m미만","202504","22","236.00","3,500","","-","직거래","-"
"16798","강원특별자치도 고성군 토성면 운봉리","6*","임야","보전관리지역","-","202504","22","260.00","3,500","","-","직거래","-"
"16799","강원특별자치도 철원군 동송읍 대위리","1**","답","농림지역","8m미만","202504","22","5069.50","16,098","","-","직거래","-"
"16800","강원특별자치도 철원군 동송읍 대위리","1**","답","농림지역","8m미만","202504","22","4979.10","15,811","","-","직거래","-"
"16801","강원특별자치도 양양군 손양면 도화리","2**","전","계획관리지역","-","202504","22","331.00","4,000","","-","직거래","-"
"16802","강원특별자치도 정선군 임계면 봉산리","6**","답","농림지역","8m미만","202504","22","2922.00","8,839","","-","직거래","-"
"16803","강원특별자치도 양양군 손양면 하왕도리","4*","답","계획관리지역","-","202504","22","407.00","3,075","","-","직거래","-"
"16804","강원특별자치도 인제군 기린면 진동리","6**","전","계획관리지역","-","202504","21","166.60","1,116","","-","직거래","-"
"16805","강원특별자치도 인제군 기린면 진동리","6**","대","계획관리지역","-","202504","21","49.70","447","","-","직거래","-"
"16806","강원특별자치도 양구군 양구읍 고대리","3*","잡종지","계획관리지역","8m미만","202504","21","1084.00","3,432","","-","직거래","-"
"16807","강원특별자치도 양구군 양구읍 고대리","2*","잡종지","계획관리지역","8m미만","202504","21","420.00","1,448","","-","직거래","-"
"16808","강원특별자치도 영월군 산솔면 화원리","5**","전","계획관리지역","8m미만","202504","21","1047.00","1,200","","-","직거래","-"
"16809","강원특별자치도 철원군 동송읍 오지리","1***","답","농림지역","8m미만","202504","21","4050.00","10,000","","-","직거래","-"
"16810","강원특별자치도 영월군 산솔면 화원리","5**","전","계획관리지역","8m미만","202504","21","1898.00","2,200","","-","직거래","-"
"16811","강원특별자치도 정선군 화암면 몰운리","2**","전","계획관리지역","-","202504","21","2010.00","1,600","","-","직거래","-"
"16812","강원특별자치도 철원군 갈말읍 강포리","산2*","묘지","계획관리지역","-","202504","21","2479.00","1,447","","-","직거래","-"
"16813","강원특별자치도 양구군 양구읍 하리","2**","답","농림지역","8m미만","202504","21","120.00","700","","-","직거래","-"
"16814","강원특별자치도 평창군 대관령면 차항리","1**","전","계획관리지역","8m미만","202504","21","1796.00","14,000","","-","직거래","-"
"16815","강원특별자치도 양구군 양구읍 하리","2**","전","농림지역","8m미만","202504","21","4769.00","31,800","","-","직거래","-"
"16816","강원특별자치도 평창군 진부면 하진부리","1***","전","생산녹지지역","8m미만","202504","21","289.00","3,595","","-","직거래","-"
"16817","강원특별자치도 철원군 서면 자등리","1***","임야","보전관리지역","-","202504","21","247.00","1,120","지분","20250528","직거래","-"
"16818","강원특별자치도 영월군 산솔면 화원리","5**","전","계획관리지역","-","202504","21","40.00","50","","-","직거래","-"
"16819","강원특별자치도 철원군 갈말읍 강포리","2**","목장용지","계획관리지역","8m미만","202504","21","2365.00","13,736","","-","직거래","-"
"16820","강원특별자치도 평창군 봉평면 원길리","5**","임야","계획관리지역","-","202504","21","83.00","450","지분","-","직거래","-"
"16821","강원특별자치도 평창군 봉평면 원길리","5**","임야","계획관리지역","-","202504","21","1653.00","9,000","","-","직거래","-"
"16822","강원특별자치도 철원군 갈말읍 강포리","2**","목장용지","계획관리지역","8m미만","202504","21","2862.00","16,622","","-","직거래","-"
"16823","강원특별자치도 철원군 갈말읍 강포리","2**","목장용지","계획관리지역","8m미만","202504","21","404.00","2,346","","-","직거래","-"
"16824","강원특별자치도 평창군 대관령면 횡계리","1**","전","계획관리지역","8m미만","202504","21","901.00","5,582","지분","-","직거래","-"
"16825","강원특별자치도 철원군 갈말읍 강포리","2**","임야","계획관리지역","8m미만","202504","21","7905.00","5,739","","-","직거래","-"
"16826","강원특별자치도 평창군 대관령면 횡계리","1**","전","계획관리지역","8m미만","202504","21","1614.00","10,000","","-","직거래","-"
"16827","강원특별자치도 철원군 갈말읍 강포리","2**","임야","계획관리지역","8m미만","202504","21","6664.00","4,636","","-","직거래","-"
"16828","강원특별자치도 영월군 산솔면 화원리","5**","전","계획관리지역","-","202504","21","91.00","100","","-","직거래","-"
"16829","강원특별자치도 철원군 갈말읍 강포리","2**","임야","계획관리지역","8m미만","202504","21","1175.00","818","","-","직거래","-"
"16830","강원특별자치도 철원군 갈말읍 강포리","산1*","임야","계획관리지역","8m미만","202504","21","11.00","23","","-","직거래","-"
"16831","강원특별자치도 영월군 산솔면 화원리","5**","전","계획관리지역","-","202504","21","838.00","1,000","","-","직거래","-"
"16832","강원특별자치도 인제군 남면 남전리","산1**","임야","생산관리지역","8m미만","202504","21","3967.00","1,831","","-","직거래","-"
"16833","강원특별자치도 평창군 용평면 도사리","3**","전","농림지역","8m미만","202504","21","509.00","2,455","","-","직거래","-"
"16834","강원특별자치도 영월군 산솔면 화원리","5**","전","계획관리지역","-","202504","21","36.00","50","","-","직거래","-"
"16835","강원특별자치도 인제군 남면 남전리","산1**","임야","생산관리지역","8m미만","202504","21","3570.00","1,669","","-","직거래","-"
"16836","강원특별자치도 정선군 남면 광덕리","7**","임야","계획관리지역","-","202504","21","8767.00","2,884","","-","직거래","-"
"16837","강원특별자치도 정선군 남면 광덕리","7**","임야","계획관리지역","8m미만","202504","21","1151.00","416","","-","직거래","-"
"16838","강원특별자치도 양양군 강현면 강선리","3**","전","계획관리지역","8m미만","202504","21","89.00","1,000","","-","직거래","-"
"16839","강원특별자치도 영월군 한반도면 옹정리","2**","전","보전관리지역","8m미만","202504","21","1547.00","4,680","","-","직거래","-"
"16840","강원특별자치도 평창군 용평면 도사리","3**","답","농림지역","8m미만","202504","21","1621.00","7,817","","-","직거래","-"
"16841","강원특별자치도 영월군 산솔면 화원리","5**","전","계획관리지역","-","202504","21","108.50","200","지분","-","직거래","-"
"16842","강원특별자치도 영월군 남면 창원리","2**","답","계획관리지역","12m미만","202504","21","1324.00","6,800","","-","직거래","-"
"16843","강원특별자치도 양양군 양양읍 성내리","2*","대","제2종일반주거지역","-","202504","21","39.00","2,430","","-","직거래","-"
"16844","강원특별자치도 정선군 화암면 몰운리","3**","전","계획관리지역","-","202504","21","1762.00","1,400","","-","직거래","-"
"16845","강원특별자치도 철원군 서면 자등리","1***","답","보전관리지역","8m미만","202504","21","544.00","2,468","지분","20250528","직거래","-"
"16846","강원특별자치도 정선군 화암면 몰운리","2**","전","계획관리지역","8m미만","202504","21","476.00","500","","-","직거래","-"
"16847","강원특별자치도 영월군 산솔면 화원리","5**","전","계획관리지역","-","202504","21","108.50","100","지분","-","직거래","-"
"16848","강원특별자치도 영월군 산솔면 화원리","5**","전","계획관리지역","-","202504","21","948.00","1,100","","-","직거래","-"
"16849","강원특별자치도 철원군 서면 자등리","1***","전","보전관리지역","8m미만","202504","21","201.00","912","","20250528","직거래","-"
"16850","강원특별자치도 춘천시 사농동","2**","도로","준주거지역","25m이상","202504","21","48.63","600","지분","-","직거래","-"
"16851","강원특별자치도 원주시 문막읍 동화리","6*","도로","계획관리지역","8m미만","202504","21","61.00","100","","-","직거래","-"
"16852","강원특별자치도 횡성군 우천면 법주리","6*","도로","계획관리지역","8m미만","202504","21","87.33","267","지분","-","직거래","-"
"16853","강원특별자치도 원주시 호저면 고산리","8**","답","농림지역","8m미만","202504","21","1993.00","9,566","","-","직거래","-"
"16854","강원특별자치도 원주시 호저면 고산리","8**","답","농림지역","8m미만","202504","21","2019.00","9,691","","-","직거래","-"
"16855","강원특별자치도 홍천군 화촌면 송정리","1**","전","용도미지정","-","202504","21","338.00","3,770","","-","중개거래","강원 홍천군"
"16856","강원특별자치도 원주시 호저면 고산리","8**","답","농림지역","8m미만","202504","21","2558.00","12,278","","-","직거래","-"
"16857","강원특별자치도 원주시 지정면 판대리","5**","답","계획관리지역","8m미만","202504","21","646.00","14,000","","-","직거래","-"
"16858","강원특별자치도 횡성군 둔내면 화동리","*","답","계획관리지역","12m미만","202504","21","183.00","449","지분","-","직거래","-"
